     4      45        6.0754 
     4      46        6.2779 
     4      47        6.4802 
     4      48        6.6820 
     4      49        6.8833 
     4      50        7.0837 
     4      51        7.2832 
     4      52        7.4815 
     4      53        7.6783 
     4      54        7.8736 
     4      55        8.0670 
     4      56        8.2585 
     4      57        8.4477 
     4      58        8.6346 
     4      59        8.8188 
     4      60        9.0003 
     4      61        9.1787 
     4      62        9.3540 
     4      63        9.5258 
     4      64        9.6941 
     4      65        9.8585 
     4      66       10.0190 
     4      67       10.1752 
     4      68       10.3271 
     4      69       10.4743 
     4      70       10.6168 
     4      71       10.7542 
     4      72       10.8865 
     4      73       11.0133 
     4      74       11.1346 
     4      75       11.2500 
     4      76       11.3595 
     4      77       11.4628 
     4      78       11.5596 
     4      79       11.6499 
     4      80       11.7333 
     4      81       11.8098 
     4      82       11.8790 
     4      83       11.9409 
     4      84       11.9951 
     4      85       12.0416 
     4      86       12.0801 
     4      87       12.1103 
     4      88       12.1322 
     4      89       12.1455 
     4      90       12.1500 
     5       0       -0.0000 
     5       1        0.0045 
     5       2        0.0178 
     5       3        0.0397 
     5       4        0.0700 
     5       5        0.1084 
     5       6        0.1549 
     5       7        0.2092 
     5       8        0.2711 
     5       9        0.3403 
     5      10        0.4168 
     5      11        0.5003 
     5      12        0.5906 
     5      13        0.6875 
     5      14        0.7907 
     5      15        0.9002 
     5      16        1.0157 
     5      17        1.1370 
     5      18        1.2639 
     5      19        1.3962 
     5      20        1.5336 
     5      21        1.6761 
     5      22        1.8234 
     5      23        1.9753 
     5      24        2.1316 
     5      25        2.2921 
     5      26        2.4565 
     5      27        2.6248 
     5      28        2.7967 
     5      29        2.9720 
     5      30        3.1505 
     5      31        3.3319 
     5      32        3.5162 
     5      33        3.7031 
     5      34        3.8924 
     5      35        4.0838 
     5      36        4.2773 
     5      37        4.4726 
     5      38        4.6695 
     5      39        4.8677 
     5      40        5.0672 
     5      41        5.2677 
     5      42        5.4689 
     5      43        5.6708 
     5      44        5.8731 
     5      45        6.0755 
     5      46        6.2780 
     5      47        6.4803 
     5      48        6.6821 
     5      49        6.8834 
     5      50        7.0838 
     5      51        7.2833 
     5      52        7.4816 
     5      53        7.6784 
     5      54        7.8737 
     5      55        8.0671 
     5      56        8.2586 
     5      57        8.4478 
     5      58        8.6347 
     5      59        8.8189 
     5      60        9.0004 
     5      61        9.1788 
     5      62        9.3541 
     5      63        9.5259 
     5      64        9.6942 
     5      65        9.8586 
     5      66       10.0190 
     5      67       10.1753 
     5      68       10.3271 
     5      69       10.4744 
     5      70       10.6168 
     5      71       10.7543 
     5      72       10.8865 
     5      73       11.0134 
     5      74       11.1346 
     5      75       11.2501 
     5      76       11.3595 
     5      77       11.4628 
     5      78       11.5596 
     5      79       11.6499 
     5      80       11.7333 
     5      81       11.8098 
     5      82       11.8790 
     5      83       11.9409 
     5      84       11.9951 
     5      85       12.0416 
     5      86       12.0801 
     5      87       12.1103 
     5      88       12.1322 
     5      89       12.1455 
     5      90       12.1500 
     6       0       -0.0000 
     6       1        0.0045 
     6       2        0.0178 
     6       3        0.0397 
     6       4        0.0700 
     6       5        0.1084 
     6       6        0.1549 
     6       7        0.2092 
     6       8        0.2711 
     6       9        0.3404 
     6      10        0.4169 
     6      11        0.5003 
     6      12        0.5906 
     6      13        0.6875 
     6      14        0.7908 
     6      15        0.9003 
     6      16        1.0158 
     6      17        1.1370 
     6      18        1.2639 
     6      19        1.3962 
     6      20        1.5337 
     6      21        1.6762 
     6      22        1.8235 
     6      23        1.9754 
     6      24        2.1317 
     6      25        2.2921 
     6      26        2.4566 
     6      27        2.6249 
     6      28        2.7968 
     6      29        2.9721 
     6      30        3.1506 
     6      31        3.3320 
     6      32        3.5163 
     6      33        3.7032 
     6      34        3.8925 
     6      35        4.0840 
     6      36        4.2774 
     6      37        4.4727 
     6      38        4.6696 
     6      39        4.8679 
     6      40        5.0673 
     6      41        5.2678 
     6      42        5.4691 
     6      43        5.6709 
     6      44        5.8732 
     6      45        6.0757 
     6      46        6.2781 
     6      47        6.4804 
     6      48        6.6822 
     6      49        6.8835 
     6      50        7.0839 
     6      51        7.2834 
     6      52        7.4817 
     6      53        7.6785 
     6      54        7.8738 
     6      55        8.0672 
     6      56        8.2587 
     6      57        8.4479 
     6      58        8.6347 
     6      59        8.8190 
     6      60        9.0004 
     6      61        9.1789 
     6      62        9.3541 
     6      63        9.5260 
     6      64        9.6942 
     6      65        9.8587 
     6      66       10.0191 
     6      67       10.1753 
     6      68       10.3272 
     6      69       10.4744 
     6      70       10.6169 
     6      71       10.7543 
     6      72       10.8865 
     6      73       11.0134 
     6      74       11.1346 
     6      75       11.2501 
     6      76       11.3595 
     6      77       11.4628 
     6      78       11.5596 
     6      79       11.6499 
     6      80       11.7333 
     6      81       11.8098 
     6      82       11.8790 
     6      83       11.9409 
     6      84       11.9951 
     6      85       12.0416 
     6      86       12.0801 
     6      87       12.1103 
     6      88       12.1322 
     6      89       12.1455 
     6      90       12.1500 
     7       0       -0.0000 
     7       1        0.0045 
     7       2        0.0178 
     7       3        0.0397 
     7       4        0.0700 
     7       5        0.1085 
     7       6        0.1549 
     7       7        0.2092 
     7       8        0.2711 
     7       9        0.3404 
     7      10        0.4169 
     7      11        0.5004 
     7      12        0.5907 
     7      13        0.6875 
     7      14        0.7908 
     7      15        0.9003 
     7      16        1.0158 
     7      17        1.1371 
     7      18        1.2640 
     7      19        1.3963 
     7      20        1.5338 
     7      21        1.6763 
     7      22        1.8235 
     7      23        1.9754 
     7      24        2.1317 
     7      25        2.2922 
     7      26        2.4567 
     7      27        2.6250 
     7      28        2.7969 
     7      29        2.9722 
     7      30        3.1507 
     7      31        3.3321 
     7      32        3.5164 
     7      33        3.7033 
     7      34        3.8926 
     7      35        4.0841 
     7      36        4.2775 
     7      37        4.4728 
     7      38        4.6697 
     7      39        4.8680 
     7      40        5.0674 
     7      41        5.2679 
     7      42        5.4692 
     7      43        5.6710 
     7      44        5.8733 
     7      45        6.0758 
     7      46        6.2782 
     7      47        6.4805 
     7      48        6.6823 
     7      49        6.8836 
     7      50        7.0841 
     7      51        7.2835 
     7      52        7.4818 
     7      53        7.6786 
     7      54        7.8739 
     7      55        8.0673 
     7      56        8.2587 
     7      57        8.4480 
     7      58        8.6348 
     7      59        8.8191 
     7      60        9.0005 
     7      61        9.1790 
     7      62        9.3542 
     7      63        9.5260 
     7      64        9.6943 
     7      65        9.8587 
     7      66       10.0191 
     7      67       10.1754 
     7      68       10.3272 
     7      69       10.4745 
     7      70       10.6169 
     7      71       10.7543 
     7      72       10.8866 
     7      73       11.0134 
     7      74       11.1346 
     7      75       11.2501 
     7      76       11.3595 
     7      77       11.4628 
     7      78       11.5596 
     7      79       11.6499 
     7      80       11.7333 
     7      81       11.8098 
     7      82       11.8790 
     7      83       11.9409 
     7      84       11.9951 
     7      85       12.0416 
     7      86       12.0801 
     7      87       12.1103 
     7      88       12.1322 
     7      89       12.1455 
     7      90       12.1500 
     8       0       -0.0000 
     8       1        0.0045 
     8       2        0.0178 
     8       3        0.0397 
     8       4        0.0700 
     8       5        0.1085 
     8       6        0.1550 
     8       7        0.2092 
     8       8        0.2711 
     8       9        0.3404 
     8      10        0.4169 
     8      11        0.5004 
     8      12        0.5907 
     8      13        0.6876 
     8      14        0.7909 
     8      15        0.9004 
     8      16        1.0159 
     8      17        1.1371 
     8      18        1.2640 
     8      19        1.3963 
     8      20        1.5338 
     8      21        1.6763 
     8      22        1.8236 
     8      23        1.9755 
     8      24        2.1318 
     8      25        2.2923 
     8      26        2.4568 
     8      27        2.6251 
     8      28        2.7970 
     8      29        2.9723 
     8      30        3.1507 
     8      31        3.3322 
     8      32        3.5165 
     8      33        3.7034 
     8      34        3.8927 
     8      35        4.0842 
     8      36        4.2776 
     8      37        4.4729 
     8      38        4.6698 
     8      39        4.8681 
     8      40        5.0675 
     8      41        5.2680 
     8      42        5.4693 
     8      43        5.6712 
     8      44        5.8734 
     8      45        6.0759 
     8      46        6.2783 
     8      47        6.4806 
     8      48        6.6825 
     8      49        6.8837 
     8      50        7.0842 
     8      51        7.2836 
     8      52        7.4819 
     8      53        7.6787 
     8      54        7.8740 
     8      55        8.0674 
     8      56        8.2588 
     8      57        8.4481 
     8      58        8.6349 
     8      59        8.8192 
     8      60        9.0006 
     8      61        9.1790 
     8      62        9.3543 
     8      63        9.5261 
     8      64        9.6943 
     8      65        9.8588 
     8      66       10.0192 
     8      67       10.1754 
     8      68       10.3273 
     8      69       10.4745 
     8      70       10.6169 
     8      71       10.7544 
     8      72       10.8866 
     8      73       11.0134 
     8      74       11.1347 
     8      75       11.2501 
     8      76       11.3595 
     8      77       11.4628 
     8      78       11.5596 
     8      79       11.6499 
     8      80       11.7333 
     8      81       11.8098 
     8      82       11.8790 
     8      83       11.9409 
     8      84       11.9951 
     8      85       12.0416 
     8      86       12.0801 
     8      87       12.1103 
     8      88       12.1322 
     8      89       12.1455 
     8      90       12.1500 
     9       0       -0.0000 
     9       1        0.0045 
     9       2        0.0178 
     9       3        0.0397 
     9       4        0.0700 
     9       5        0.1085 
     9       6        0.1550 
     9       7        0.2093 
     9       8        0.2711 
     9       9        0.3404 
     9      10        0.4169 
     9      11        0.5004 
     9      12        0.5907 
     9      13        0.6876 
     9      14        0.7909 
     9      15        0.9004 
     9      16        1.0159 
     9      17        1.1372 
     9      18        1.2641 
     9      19        1.3964 
     9      20        1.5339 
     9      21        1.6764 
     9      22        1.8237 
     9      23        1.9756 
     9      24        2.1319 
     9      25        2.2924 
     9      26        2.4569 
     9      27        2.6252 
     9      28        2.7971 
     9      29        2.9724 
     9      30        3.1508 
     9      31        3.3323 
     9      32        3.5166 
     9      33        3.7035 
     9      34        3.8928 
     9      35        4.0843 
     9      36        4.2778 
     9      37        4.4730 
     9      38        4.6699 
     9      39        4.8682 
     9      40        5.0677 
     9      41        5.2681 
     9      42        5.4694 
     9      43        5.6713 
     9      44        5.8735 
     9      45        6.0760 
     9      46        6.2785 
     9      47        6.4807 
     9      48        6.6826 
     9      49        6.8838 
     9      50        7.0843 
     9      51        7.2837 
     9      52        7.4820 
     9      53        7.6788 
     9      54        7.8741 
     9      55        8.0675 
     9      56        8.2589 
     9      57        8.4482 
     9      58        8.6350 
     9      59        8.8192 
     9      60        9.0007 
     9      61        9.1791 
     9      62        9.3543 
     9      63        9.5262 
     9      64        9.6944 
     9      65        9.8588 
     9      66       10.0193 
     9      67       10.1755 
     9      68       10.3273 
     9      69       10.4745 
     9      70       10.6170 
     9      71       10.7544 
     9      72       10.8866 
     9      73       11.0135 
     9      74       11.1347 
     9      75       11.2501 
     9      76       11.3596 
     9      77       11.4628 
     9      78       11.5596 
     9      79       11.6499 
     9      80       11.7333 
     9      81       11.8098 
     9      82       11.8790 
     9      83       11.9409 
     9      84       11.9951 
     9      85       12.0416 
     9      86       12.0801 
     9      87       12.1103 
     9      88       12.1322 
     9      89       12.1455 
     9      90       12.1500 
    10       0       -0.0000 
    10       1        0.0045 
    10       2        0.0178 
    10       3        0.0397 
    10       4        0.0700 
    10       5        0.1085 
    10       6        0.1550 
    10       7        0.2093 
    10       8        0.2712 
    10       9        0.3405 
    10      10        0.4170 
    10      11        0.5005 
    10      12        0.5908 
    10      13        0.6877 
    10      14        0.7909 
    10      15        0.9004 
    10      16        1.0160 
    10      17        1.1373 
    10      18        1.2642 
    10      19        1.3965 
    10      20        1.5340 
    10      21        1.6765 
    10      22        1.8238 
    10      23        1.9757 
    10      24        2.1320 
    10      25        2.2925 
    10      26        2.4570 
    10      27        2.6253 
    10      28        2.7972 
    10      29        2.9724 
    10      30        3.1509 
    10      31        3.3324 
    10      32        3.5167 
    10      33        3.7036 
    10      34        3.8929 
    10      35        4.0844 
    10      36        4.2779 
    10      37        4.4732 
    10      38        4.6700 
    10      39        4.8683 
    10      40        5.0678 
    10      41        5.2683 
    10      42        5.4695 
    10      43        5.6714 
    10      44        5.8737 
    10      45        6.0761 
    10      46        6.2786 
    10      47        6.4808 
    10      48        6.6827 
    10      49        6.8839 
    10      50        7.0844 
    10      51        7.2838 
    10      52        7.4821 
    10      53        7.6789 
    10      54        7.8742 
    10      55        8.0676 
    10      56        8.2590 
    10      57        8.4483 
    10      58        8.6351 
    10      59        8.8193 
    10      60        9.0008 
    10      61        9.1792 
    10      62        9.3544 
    10      63        9.5262 
    10      64        9.6945 
    10      65        9.8589 
    10      66       10.0193 
    10      67       10.1755 
    10      68       10.3274 
    10      69       10.4746 
    10      70       10.6170 
    10      71       10.7544 
    10      72       10.8867 
    10      73       11.0135 
    10      74       11.1347 
    10      75       11.2501 
    10      76       11.3596 
    10      77       11.4628 
    10      78       11.5596 
    10      79       11.6499 
    10      80       11.7333 
    10      81       11.8098 
    10      82       11.8790 
    10      83       11.9409 
    10      84       11.9951 
    10      85       12.0416 
    10      86       12.0801 
    10      87       12.1103 
    10      88       12.1322 
    10      89       12.1455 
    10      90       12.1500 
    11       0       -0.0000 
    11       1        0.0045 
    11       2        0.0178 
    11       3        0.0397 
    11       4        0.0700 
    11       5        0.1085 
    11       6        0.1550 
    11       7        0.2093 
    11       8        0.2712 
    11       9        0.3405 
    11      10        0.4170 
    11      11        0.5005 
    11      12        0.5908 
    11      13        0.6877 
    11      14        0.7910 
    11      15        0.9005 
    11      16        1.0160 
    11      17        1.1373 
    11      18        1.2642 
    11      19        1.3965 
    11      20        1.5340 
    11      21        1.6765 
    11      22        1.8238 
    11      23        1.9757 
    11      24        2.1320 
    11      25        2.2925 
    11      26        2.4570 
    11      27        2.6253 
    11      28        2.7972 
    11      29        2.9725 
    11      30        3.1510 
    11      31        3.3325 
    11      32        3.5168 
    11      33        3.7037 
    11      34        3.8930 
    11      35        4.0845 
    11      36        4.2780 
    11      37        4.4733 
    11      38        4.6702 
    11      39        4.8684 
    11      40        5.0679 
    11      41        5.2684 
    11      42        5.4696 
    11      43        5.6715 
    11      44        5.8738 
    11      45        6.0762 
    11      46        6.2787 
    11      47        6.4809 
    11      48        6.6828 
    11      49        6.8841 
    11      50        7.0845 
    11      51        7.2839 
    11      52        7.4822 
    11      53        7.6790 
    11      54        7.8743 
    11      55        8.0677 
    11      56        8.2591 
    11      57        8.4484 
    11      58        8.6352 
    11      59        8.8194 
    11      60        9.0008 
    11      61        9.1793 
    11      62        9.3545 
    11      63        9.5263 
    11      64        9.6945 
    11      65        9.8590 
    11      66       10.0194 
    11      67       10.1756 
    11      68       10.3274 
    11      69       10.4746 
    11      70       10.6170 
    11      71       10.7545 
    11      72       10.8867 
    11      73       11.0135 
    11      74       11.1347 
    11      75       11.2502 
    11      76       11.3596 
    11      77       11.4628 
    11      78       11.5597 
    11      79       11.6499 
    11      80       11.7333 
    11      81       11.8098 
    11      82       11.8790 
    11      83       11.9409 
    11      84       11.9951 
    11      85       12.0416 
    11      86       12.0801 
    11      87       12.1103 
    11      88       12.1322 
    11      89       12.1455 
    11      90       12.1500 
    12       0       -0.0000 
    12       1        0.0045 
    12       2        0.0178 
    12       3        0.0397 
    12       4        0.0700 
    12       5        0.1085 
    12       6        0.1550 
    12       7        0.2093 
    12       8        0.2712 
    12       9        0.3405 
    12      10        0.4170 
    12      11        0.5005 
    12      12        0.5908 
    12      13        0.6877 
    12      14        0.7910 
    12      15        0.9005 
    12      16        1.0160 
    12      17        1.1374 
    12      18        1.2643 
    12      19        1.3966 
    12      20        1.5341 
    12      21        1.6766 
    12      22        1.8239 
    12      23        1.9758 
    12      24        2.1321 
    12      25        2.2926 
    12      26        2.4571 
    12      27        2.6254 
    12      28        2.7973 
    12      29        2.9726 
    12      30        3.1511 
    12      31        3.3326 
    12      32        3.5169 
    12      33        3.7038 
    12      34        3.8931 
    12      35        4.0846 
    12      36        4.2781 
    12      37        4.4734 
    12      38        4.6703 
    12      39        4.8685 
    12      40        5.0680 
    12      41        5.2685 
    12      42        5.4698 
    12      43        5.6716 
    12      44        5.8739 
    12      45        6.0764 
    12      46        6.2788 
    12      47        6.4811 
    12      48        6.6829 
    12      49        6.8842 
    12      50        7.0846 
    12      51        7.2841 
    12      52        7.4823 
    12      53        7.6791 
    12      54        7.8744 
    12      55        8.0678 
    12      56        8.2592 
    12      57        8.4485 
    12      58        8.6353 
    12      59        8.8195 
    12      60        9.0009 
    12      61        9.1793 
    12      62        9.3546 
    12      63        9.5264 
    12      64        9.6946 
    12      65        9.8590 
    12      66       10.0194 
    12      67       10.1756 
    12      68       10.3275 
    12      69       10.4747 
    12      70       10.6171 
    12      71       10.7545 
    12      72       10.8867 
    12      73       11.0135 
    12      74       11.1348 
    12      75       11.2502 
    12      76       11.3596 
    12      77       11.4628 
    12      78       11.5597 
    12      79       11.6499 
    12      80       11.7333 
    12      81       11.8098 
    12      82       11.8790 
    12      83       11.9409 
    12      84       11.9951 
    12      85       12.0416 
    12      86       12.0801 
    12      87       12.1103 
    12      88       12.1322 
    12      89       12.1455 
    12      90       12.1500 
    13       0       -0.0000 
    13       1        0.0045 
    13       2        0.0178 
    13       3        0.0397 
    13       4        0.0700 
    13       5        0.1085 
    13       6        0.1550 
    13       7        0.2093 
    13       8        0.2712 
    13       9        0.3405 
    13      10        0.4170 
    13      11        0.5005 
    13      12        0.5908 
    13      13        0.6878 
    13      14        0.7911 
    13      15        0.9006 
    13      16        1.0161 
    13      17        1.1374 
    13      18        1.2643 
    13      19        1.3966 
    13      20        1.5341 
    13      21        1.6767 
    13      22        1.8240 
    13      23        1.9759 
    13      24        2.1322 
    13      25        2.2927 
    13      26        2.4572 
    13      27        2.6255 
    13      28        2.7974 
    13      29        2.9727 
    13      30        3.1513 
    13      31        3.3328 
    13      32        3.5171 
    13      33        3.7039 
    13      34        3.8932 
    13      35        4.0847 
    13      36        4.2782 
    13      37        4.4735 
    13      38        4.6704 
    13      39        4.8687 
    13      40        5.0682 
    13      41        5.2686 
    13      42        5.4699 
    13      43        5.6718 
    13      44        5.8740 
    13      45        6.0765 
    13      46        6.2789 
    13      47        6.4812 
    13      48        6.6830 
    13      49        6.8843 
    13      50        7.0847 
    13      51        7.2842 
    13      52        7.4824 
    13      53        7.6792 
    13      54        7.8745 
    13      55        8.0679 
    13      56        8.2593 
    13      57        8.4486 
    13      58        8.6354 
    13      59        8.8196 
    13      60        9.0010 
    13      61        9.1794 
    13      62        9.3546 
    13      63        9.5265 
    13      64        9.6947 
    13      65        9.8591 
    13      66       10.0195 
    13      67       10.1757 
    13      68       10.3275 
    13      69       10.4747 
    13      70       10.6171 
    13      71       10.7545 
    13      72       10.8868 
    13      73       11.0136 
    13      74       11.1348 
    13      75       11.2502 
    13      76       11.3596 
    13      77       11.4629 
    13      78       11.5597 
    13      79       11.6499 
    13      80       11.7333 
    13      81       11.8098 
    13      82       11.8790 
    13      83       11.9409 
    13      84       11.9951 
    13      85       12.0416 
    13      86       12.0801 
    13      87       12.1103 
